agey,area12y_hokkaido,area12y_aomori,area12y_iwate,area12y_miyagi,area12y_akita,area12y_yamagata,area12y_fukushima,area12y_ibaraki,area12y_tochigi,area12y_gumma,area12y_saitama,area12y_chiba,area12y_tokyo,area12y_kanagawa,area12y_niigata,area12y_toyama,area12y_ishikawa,area12y_fukui,area12y_yamanashi,area12y_nagano,area12y_gifu,area12y_shizuoka,area12y_aichi,area12y_mie,area12y_shiga,area12y_kyoto,area12y_osaka,area12y_hyogo,area12y_nara,area12y_wakayama,area12y_tottori,area12y_shimane,area12y_okayama,area12y_hiroshima,area12y_yamaguchi,area12y_tokushima,area12y_kagawa,area12y_ehime,area12y_kouchi,area12y_fukuoka,area12y_saga,area12y_nagasaki,area12y_kumamoto,area12y_ooita,area12y_miyazaki,area12y_kagoshima,area12y_okinawa
15,0.0,0.0,0.0,0.0,1.2048192771084338,0.0,0.0,0.0,1.2048192771084338,2.4096385542168677,0.0,0.0,3.614457831325301,79.51807228915662,0.0,0.0,0.0,0.0,1.2048192771084338,1.2048192771084338,0.0,2.4096385542168677,1.2048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.5154639175257731,0.0,1.0309278350515463,0.0,0.0,0.0,0.5154639175257731,2.0618556701030926,3.0927835051546393,2.0618556701030926,1.5463917525773196,2.5773195876288657,4.639175257731959,72.16494845360825,1.0309278350515463,0.0,0.0,0.0,0.0,2.0618556701030926,0.0,1.0309278350515463,1.5463917525773196,0.0,0.0,0.0,0.0,0.5154639175257731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154639175257731,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.5555555555555556,0.5555555555555556,0.0,1.6666666666666667,0.0,2.7777777777777777,1.1111111111111112,1.1111111111111112,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.5555555555555556,5.555555555555555,67.22222222222223,2.2222222222222223,0.0,0.0,0.0,2.7777777777777777,1.1111111111111112,0.5555555555555556,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.5970149253731344,0.5970149253731344,0.0,1.4925373134328357,2.6865671641791042,2.0895522388059704,1.4925373134328357,2.6865671641791042,2.0895522388059704,1.791044776119403,5.970149253731343,64.77611940298507,1.791044776119403,0.2985074626865672,0.0,0.2985074626865672,2.3880597014925375,1.1940298507462688,0.0,1.1940298507462688,0.0,0.0,0.0,0.0,0.2985074626865672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2985074626865672,0.0,0.0,0.0,0.5970149253731344,0.0,0.0,0.0,0.0
19,0.2222222222222222,0.0,0.2222222222222222,2.0,0.8888888888888888,2.4444444444444446,1.3333333333333335,2.888888888888889,3.111111111111111,2.2222222222222223,0.8888888888888888,2.4444444444444446,12.88888888888889,53.55555555555556,2.888888888888889,0.2222222222222222,0.0,0.0,0.2222222222222222,2.2222222222222223,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0
20,0.19723865877712032,0.0,0.39447731755424065,2.564102564102564,1.7751479289940828,1.7751479289940828,1.7751479289940828,1.3806706114398422,2.1696252465483234,1.7751479289940828,1.9723865877712032,1.5779092702169626,11.439842209072978,53.4516765285996,3.155818540433925,0.19723865877712032,0.19723865877712032,0.0,1.5779092702169626,1.9723865877712032,0.0,1.5779092702169626,0.19723865877712032,0.0,0.19723865877712032,0.0,0.0,0.591715976331361,0.0,0.39447731755424065,0.0,0.39447731755424065,0.0,0.19723865877712032,0.19723865877712032,0.0,0.0,0.0,0.0,0.19723865877712032,0.19723865877712032,0.19723865877712032,0.19723865877712032,0.0,0.0,0.39447731755424065,0.0
21,0.33277870216306155,0.33277870216306155,0.16638935108153077,4.825291181364393,0.8319467554076538,2.329450915141431,3.494176372712146,3.3277870216306153,3.9933444259567388,4.9916805324459235,2.1630615640599005,1.8302828618968388,10.98169717138103,42.26289517470882,4.492512479201332,0.6655574043261231,0.16638935108153077,0.0,1.497504159733777,1.3311148086522462,0.0,1.3311148086522462,0.0,0.0,0.16638935108153077,0.16638935108153077,0.49916805324459235,0.49916805324459235,0.0,0.0,0.0,0.0,0.16638935108153077,0.16638935108153077,0.16638935108153077,0.0,0.16638935108153077,0.0,0.0,0.33277870216306155,0.0,0.16638935108153077,0.16638935108153077,0.33277870216306155,0.0,0.49916805324459235,0.0
22,1.0033444816053512,0.6688963210702341,1.1705685618729096,2.0066889632107023,0.5016722408026756,2.6755852842809364,5.351170568561873,3.511705685618729,3.177257525083612,4.51505016722408,2.1739130434782608,1.839464882943144,10.535117056856187,39.79933110367893,6.688963210702341,0.16722408026755853,0.16722408026755853,0.0,1.3377926421404682,2.508361204013378,0.0,1.839464882943144,0.33444816053511706,0.16722408026755853,0.0,0.0,0.5016722408026756,0.5016722408026756,0.0,0.0,0.0,0.16722408026755853,0.33444816053511706,0.16722408026755853,0.0,0.0,0.0,0.33444816053511706,0.0,0.16722408026755853,0.16722408026755853,0.0,0.16722408026755853,0.16722408026755853,0.0,1.0033444816053512,0.0
23,0.45801526717557256,0.45801526717557256,0.6106870229007634,4.732824427480916,1.6793893129770994,4.732824427480916,4.580152671755725,2.2900763358778624,2.595419847328244,3.6641221374045805,1.5267175572519083,2.1374045801526718,11.297709923664122,35.725190839694655,5.801526717557252,0.7633587786259541,0.15267175572519084,0.15267175572519084,2.1374045801526718,1.984732824427481,0.15267175572519084,1.2213740458015268,0.3053435114503817,0.3053435114503817,0.0,0.0,0.3053435114503817,0.3053435114503817,0.0,0.15267175572519084,0.0,0.0,0.0,0.3053435114503817,0.15267175572519084,0.0,0.15267175572519084,0.0,0.15267175572519084,0.3053435114503817,0.15267175572519084,0.0,0.0,0.3053435114503817,0.15267175572519084,1.3740458015267176,0.0
24,0.4629629629629629,0.15432098765432098,1.0802469135802468,4.012345679012346,2.1604938271604937,3.3950617283950617,6.635802469135803,3.0864197530864197,4.166666666666666,5.401234567901234,1.5432098765432098,2.6234567901234565,15.123456790123457,30.555555555555557,5.555555555555555,0.30864197530864196,0.0,0.15432098765432098,1.3888888888888888,2.1604938271604937,0.30864197530864196,1.5432098765432098,0.30864197530864196,0.15432098765432098,0.0,0.0,0.4629629629629629,0.0,0.0,0.0,0.0,0.30864197530864196,0.30864197530864196,0.30864197530864196,0.30864197530864196,0.0,0.15432098765432098,0.0,0.15432098765432098,0.6172839506172839,0.15432098765432098,0.15432098765432098,0.15432098765432098,0.15432098765432098,0.0,0.7716049382716049,0.0
